frame,timestamp,motion
688,11.467,0.019743
692,11.533,0.024488
696,11.6,0.019931
700,11.667,0.01609
704,11.733,0.014376
708,11.8,0.012763
712,11.867,0.011018
716,11.933,0.012914
720,12.0,0.016273
724,12.067,0.016941
728,12.133,0.016573
732,12.2,0.018221
736,12.267,0.015817
740,12.333,0.01403
744,12.4,0.010891
748,12.467,0.008282
752,12.533,0.006502
756,12.6,0.005154
760,12.667,0.009583
764,12.733,0.004448
768,12.8,0.003384
772,12.867,0.002641
776,12.933,0.003951
780,13.0,0.008566
784,13.067,0.005471
788,13.133,0.004885
792,13.2,0.003594
796,13.267,0.003583
800,13.333,0.003988
804,13.4,0.003094
808,13.467,0.002968
812,13.533,0.000992
816,13.6,0.003241
820,13.667,0.001819
824,13.733,0.001819
828,13.8,0.000772
832,13.867,0.002509
836,13.933,0.002534
840,14.0,0.005824
844,14.067,0.002185
848,14.133,0.002202
852,14.2,0.00246
856,14.267,0.002477
860,14.333,0.006366
864,14.4,0.003272
868,14.467,0.002874
872,14.533,0.003005
876,14.6,0.003088
880,14.667,0.008876
884,14.733,0.002577
888,14.8,0.00227
892,14.867,0.002704
896,14.933,0.002548
900,15.0,0.004191
904,15.067,0.00238
908,15.133,0.002175
912,15.2,0.007413
916,15.267,0.002579
920,15.333,0.005546
924,15.4,0.00764
928,15.467,0.002585
932,15.533,0.00182
936,15.6,0.002048
940,15.667,0.002623
944,15.733,0.002991
948,15.8,0.00548
952,15.867,0.00292
956,15.933,0.003448
960,16.0,0.009549
964,16.067,0.005848
968,16.133,0.006408
972,16.2,0.007147
976,16.267,0.007521
980,16.333,0.007666
984,16.4,0.007514
988,16.467,0.008196
992,16.533,0.008994
996,16.6,0.008273
1000,16.667,0.010972
1004,16.733,0.008197
1008,16.8,0.009498
1012,16.867,0.009
1016,16.933,0.006894
1020,17.0,0.007879
1024,17.067,0.00687
1028,17.133,0.007491
1032,17.2,0.00779
1036,17.267,0.007339
1040,17.333,0.009646
1044,17.4,0.00659
1048,17.467,0.006575
1052,17.533,0.007502
1056,17.6,0.007725
1060,17.667,0.007508
1064,17.733,0.008113
1068,17.8,0.008343
1072,17.867,0.00934
1076,17.933,0.009884
1080,18.0,0.0128
1084,18.067,0.011595
1088,18.133,0.012031
1092,18.2,0.013458
1096,18.267,0.015126
1100,18.333,0.014522
1104,18.4,0.013889
1108,18.467,0.012171
1112,18.533,0.011361
1116,18.6,0.010911
1120,18.667,0.010862
1124,18.733,0.00668
1128,18.8,0.007516
1132,18.867,0.007248
1136,18.933,0.006048
1140,19.0,0.006184
1144,19.067,0.005605
1148,19.133,0.004216
1152,19.2,0.003209
1156,19.267,0.005052
1160,19.333,0.005699
1164,19.4,0.002981
1168,19.467,0.00342
1172,19.533,0.003753
1176,19.6,0.004449
1180,19.667,0.005141
1184,19.733,0.006861
1188,19.8,0.006124
1192,19.867,0.006572
1196,19.933,0.005896
1200,20.0,0.010076
1204,20.067,0.005486
1208,20.133,0.006023
1212,20.2,0.005915
1216,20.267,0.011369
1220,20.333,0.005817
1224,20.4,0.007332
1228,20.467,0.00819
1232,20.533,0.008774
1236,20.6,0.007938
1240,20.667,0.011894
1244,20.733,0.009529
1248,20.8,0.008839
1252,20.867,0.00847
1256,20.933,0.008667
1260,21.0,0.009421
1264,21.067,0.008298
1268,21.133,0.005963
1272,21.2,0.007765
1276,21.267,0.009218
1280,21.333,0.01166
1284,21.4,0.009904
1288,21.467,0.012335
1292,21.533,0.012198
1296,21.6,0.011337
1300,21.667,0.010471
1304,21.733,0.009109
1308,21.8,0.008682
1312,21.867,0.008793
1316,21.933,0.009324
1320,22.0,0.00987
1324,22.067,0.008163
1328,22.133,0.007441
1332,22.2,0.005372
1336,22.267,0.005584
1340,22.333,0.006182
1344,22.4,0.00531
1348,22.467,0.006028
1352,22.533,0.004155
1356,22.6,0.003749
1360,22.667,0.009041
1364,22.733,0.008602
1368,22.8,0.008815
1372,22.867,0.008478
1376,22.933,0.008279
1380,23.0,0.0092
1384,23.067,0.010414
1388,23.133,0.011322
1392,23.2,0.011034
1396,23.267,0.011146
1400,23.333,0.011775
1404,23.4,0.007053
1408,23.467,0.00846
1412,23.533,0.009243
1416,23.6,0.008729
1420,23.667,0.009206
1424,23.733,0.009583
1428,23.8,0.009516
1432,23.867,0.009719
1436,23.933,0.007999
1440,24.0,0.00822
1444,24.067,0.005404
1448,24.133,0.0069
1452,24.2,0.006082
1456,24.267,0.007043
1460,24.333,0.006121
1464,24.4,0.007041
1468,24.467,0.005778
1472,24.533,0.005439
1476,24.6,0.004665
1480,24.667,0.008354
1484,24.733,0.003886
1488,24.8,0.003603
1492,24.867,0.004556
1496,24.933,0.004272
1500,25.0,0.004519
1504,25.067,0.007025
1508,25.133,0.004175
1512,25.2,0.002366
1516,25.267,0.002087
1520,25.333,0.010358
1524,25.4,0.001752
1528,25.467,0.002269
1532,25.533,0.002226
1536,25.6,0.002235
1540,25.667,0.002983
1544,25.733,0.00261
1548,25.8,0.002989
1552,25.867,0.002854
1556,25.933,0.003354
1560,26.0,0.007449
1564,26.067,0.006813
1568,26.133,0.003299
1572,26.2,0.002542
1576,26.267,0.001622
1580,26.333,0.002173
1584,26.4,0.002828
1588,26.467,0.002396
1592,26.533,0.001984
1596,26.6,0.001041
1600,26.667,0.007272
1604,26.733,0.004483
1608,26.8,0.002332
1612,26.867,0.00204
1616,26.933,0.002241
1620,27.0,0.002752
1624,27.067,0.002678
1628,27.133,0.001827
1632,27.2,0.003152
1636,27.267,0.002474
1640,27.333,0.006737
1644,27.4,0.005437
1648,27.467,0.001844
1652,27.533,0.001773
1656,27.6,0.002604
1660,27.667,0.002245
1664,27.733,0.002345
1668,27.8,0.001355
1672,27.867,0.001449
1676,27.933,0.002032
1680,28.0,0.007518
1684,28.067,0.004488
1688,28.133,0.001491
1692,28.2,0.001466
1696,28.267,0.001764
1700,28.333,0.00164
1704,28.4,0.001915
1708,28.467,0.002252
1712,28.533,0.002441
1716,28.6,0.001736
1720,28.667,0.007007
1724,28.733,0.00488
1728,28.8,0.002127
1732,28.867,0.002077
1736,28.933,0.002554
1740,29.0,0.002762
1744,29.067,0.003127
1748,29.133,0.003403
1752,29.2,0.001906
1756,29.267,0.002716
1760,29.333,0.007329
1764,29.4,0.00334
1768,29.467,0.001546
1772,29.533,0.001155
1776,29.6,0.00169
1780,29.667,0.001887
1784,29.733,0.000966
1788,29.8,0.001661
1792,29.867,0.001955
1796,29.933,0.001436
1800,30.0,0.00587
1804,30.067,0.004878
1808,30.133,0.001548
1812,30.2,0.001275
1816,30.267,0.001608
1820,30.333,0.002156
1824,30.4,0.006797
1828,30.467,0.00172
1832,30.533,0.003093
1836,30.6,0.003374
1840,30.667,0.006533
1844,30.733,0.008657
1848,30.8,0.004626
1852,30.867,0.005494
1856,30.933,0.00635
1860,31.0,0.006428
1864,31.067,0.005166
1868,31.133,0.005137
1872,31.2,0.003943
1876,31.267,0.005319
1880,31.333,0.011293
1884,31.4,0.007107
1888,31.467,0.008539
1892,31.533,0.007983
1896,31.6,0.007382
1900,31.667,0.006476
1904,31.733,0.006393
1908,31.8,0.005982
1912,31.867,0.005296
1916,31.933,0.005214
1920,32.0,0.008466
1924,32.067,0.003076
1928,32.133,0.00292
1932,32.2,0.003718
1936,32.267,0.002559
1940,32.333,0.00227
1944,32.4,0.003739
1948,32.467,0.001823
1952,32.533,0.003439
1956,32.6,0.002438
1960,32.667,0.00685
1964,32.733,0.002453
1968,32.8,0.002613
1972,32.867,0.00405
1976,32.933,0.003554
1980,33.0,0.00362
1984,33.067,0.004756
1988,33.133,0.003475
1992,33.2,0.003517
1996,33.267,0.002985
2000,33.333,0.007807
2004,33.4,0.002743
2008,33.467,0.003333
2012,33.533,0.003196
2016,33.6,0.003124
2020,33.667,0.003145
2024,33.733,0.004006
2028,33.8,0.003463
2032,33.867,0.003413
2036,33.933,0.003586
2040,34.0,0.009354
2044,34.067,0.005178
2048,34.133,0.005281
2052,34.2,0.005616
2056,34.267,0.00512
2060,34.333,0.003663
2064,34.4,0.003348
2068,34.467,0.004709
2072,34.533,0.005604
2076,34.6,0.005397
2080,34.667,0.009723
2084,34.733,0.005045
2088,34.8,0.00478
2092,34.867,0.005811
2096,34.933,0.006545
2100,35.0,0.005767
2104,35.067,0.005924
2108,35.133,0.005108
2112,35.2,0.004697
2116,35.267,0.004461
2120,35.333,0.007313
2124,35.4,0.004112
2128,35.467,0.010897
2132,35.533,0.004473
2136,35.6,0.005243
2140,35.667,0.006078
2144,35.733,0.007479
2148,35.8,0.007487
2152,35.867,0.007356
2156,35.933,0.006706
2160,36.0,0.011602
2164,36.067,0.00769
2168,36.133,0.007846
2172,36.2,0.006831
2176,36.267,0.004904
2180,36.333,0.004333
2184,36.4,0.005263
2188,36.467,0.004597
2192,36.533,0.003925
2196,36.6,0.002666
2200,36.667,0.007915
2204,36.733,0.002864
2208,36.8,0.003247
2212,36.867,0.00263
2216,36.933,0.002675
2220,37.0,0.002601
2224,37.067,0.005371
2228,37.133,0.004138
2232,37.2,0.00464
2236,37.267,0.003929
2240,37.333,0.008073
2244,37.4,0.003955
2248,37.467,0.003339
2252,37.533,0.003541
2256,37.6,0.003269
2260,37.667,0.002453
2264,37.733,0.004279
2268,37.8,0.003392
2272,37.867,0.003115
2276,37.933,0.003702
2280,38.0,0.008169
2284,38.067,0.004189
2288,38.133,0.00477
2292,38.2,0.004806
2296,38.267,0.005879
2300,38.333,0.005209
2304,38.4,0.004664
2308,38.467,0.003932
2312,38.533,0.003438
2316,38.6,0.003988
2320,38.667,0.008433
2324,38.733,0.00372
2328,38.8,0.003511
2332,38.867,0.003774
2336,38.933,0.003833
2340,39.0,0.004202
2344,39.067,0.005067
2348,39.133,0.00456
2352,39.2,0.004308
2356,39.267,0.004347
2360,39.333,0.007106
2364,39.4,0.003754
2368,39.467,0.003931
2372,39.533,0.004075
2376,39.6,0.004067
2380,39.667,0.004537
2384,39.733,0.004947
2388,39.8,0.004496
2392,39.867,0.004289
2396,39.933,0.00483
2400,40.0,0.008517
2404,40.067,0.005558
2408,40.133,0.005602
2412,40.2,0.004582
2416,40.267,0.004402
2420,40.333,0.003517
2424,40.4,0.003949
2428,40.467,0.003066
2432,40.533,0.009363
2436,40.6,0.002254
2440,40.667,0.004545
2444,40.733,0.006711
2448,40.8,0.001963
2452,40.867,0.003017
2456,40.933,0.002697
2460,41.0,0.002059
2464,41.067,0.001552
2468,41.133,0.004038
2472,41.2,0.002203
2476,41.267,0.002129
2480,41.333,0.007565
2484,41.4,0.002295
2488,41.467,0.002283
2492,41.533,0.002189
2496,41.6,0.001568
2500,41.667,0.001014
2504,41.733,0.002317
2508,41.8,0.001822
2512,41.867,0.003204
2516,41.933,0.0033
2520,42.0,0.008211
2524,42.067,0.004625
2528,42.133,0.004523
2532,42.2,0.003625
2536,42.267,0.003503
2540,42.333,0.002199
2544,42.4,0.003416
2548,42.467,0.002077
2552,42.533,0.001881
2556,42.6,0.002167
2560,42.667,0.007959
2564,42.733,0.002225
2568,42.8,0.002046
2572,42.867,0.001761
2576,42.933,0.003287
2580,43.0,0.002874
2584,43.067,0.003569
2588,43.133,0.003605
2592,43.2,0.003515
2596,43.267,0.002472
2600,43.333,0.007812
2604,43.4,0.003299
2608,43.467,0.002961
2612,43.533,0.002384
2616,43.6,0.002779
2620,43.667,0.002677
2624,43.733,0.002933
2628,43.8,0.001989
2632,43.867,0.002291
2636,43.933,0.00224
2640,44.0,0.006915
2644,44.067,0.002015
2648,44.133,0.003317
2652,44.2,0.002832
2656,44.267,0.002588
2660,44.333,0.002418
2664,44.4,0.002764
2668,44.467,0.002402
2672,44.533,0.002995
2676,44.6,0.001379
2680,44.667,0.00649
2684,44.733,0.002087
2688,44.8,0.002019
2692,44.867,0.002588
2696,44.933,0.00283
2700,45.0,0.002473
2704,45.067,0.003732
2708,45.133,0.001801
2712,45.2,0.001913
2716,45.267,0.002654
2720,45.333,0.006862
2724,45.4,0.002359
2728,45.467,0.002788
2732,45.533,0.002269
2736,45.6,0.007616
2740,45.667,0.001522
2744,45.733,0.001426
2748,45.8,0.001639
2752,45.867,0.001324
2756,45.933,0.001332
2760,46.0,0.003684
2764,46.067,0.00563
2768,46.133,0.003728
2772,46.2,0.002757
2776,46.267,0.002538
2780,46.333,0.002409
2784,46.4,0.002173
2788,46.467,0.003649
2792,46.533,0.001648
2796,46.6,0.00151
2800,46.667,0.007802
2804,46.733,0.001703
2808,46.8,0.001724
2812,46.867,0.001529
2816,46.933,0.001818
2820,47.0,0.002104
2824,47.067,0.001732
2828,47.133,0.001619
2832,47.2,0.001925
2836,47.267,0.001925
2840,47.333,0.006213
2844,47.4,0.004791
2848,47.467,0.001801
2852,47.533,0.001842
2856,47.6,0.001879
2860,47.667,0.001627
2864,47.733,0.002124
2868,47.8,0.002032
2872,47.867,0.001746
2876,47.933,0.001636
2880,48.0,0.006642
2884,48.067,0.004449
2888,48.133,0.000892
2892,48.2,0.001711
2896,48.267,0.002991
2900,48.333,0.003954
2904,48.4,0.005172
2908,48.467,0.004848
2912,48.533,0.005187
2916,48.6,0.005486
2920,48.667,0.009684
2924,48.733,0.008356
2928,48.8,0.005095
2932,48.867,0.004634
2936,48.933,0.004389
2940,49.0,0.005819
2944,49.067,0.008069
2948,49.133,0.007818
2952,49.2,0.00786
2956,49.267,0.006924
2960,49.333,0.011131
2964,49.4,0.007183
2968,49.467,0.007411
2972,49.533,0.007205
2976,49.6,0.006692
2980,49.667,0.005936
2984,49.733,0.005453
2988,49.8,0.004984
2992,49.867,0.003601
2996,49.933,0.002964
3000,50.0,0.006594
3004,50.067,0.002493
3008,50.133,0.002297
3012,50.2,0.00194
3016,50.267,0.0028
3020,50.333,0.002509
3024,50.4,0.005038
3028,50.467,0.002692
3032,50.533,0.003573
3036,50.6,0.003476
3040,50.667,0.011243
3044,50.733,0.00257
3048,50.8,0.002648
3052,50.867,0.002717
3056,50.933,0.002915
3060,51.0,0.003521
3064,51.067,0.003328
3068,51.133,0.00375
3072,51.2,0.003381
3076,51.267,0.003063
3080,51.333,0.007206
3084,51.4,0.00671
3088,51.467,0.0044
3092,51.533,0.005086
3096,51.6,0.00568
3100,51.667,0.005813
3104,51.733,0.006406
3108,51.8,0.005965
3112,51.867,0.006636
3116,51.933,0.005066
3120,52.0,0.008638
3124,52.067,0.004201
3128,52.133,0.005008
3132,52.2,0.005564
3136,52.267,0.005302
3140,52.333,0.005444
3144,52.4,0.00521
3148,52.467,0.004563
3152,52.533,0.004425
3156,52.6,0.004979
3160,52.667,0.008392
3164,52.733,0.002687
3168,52.8,0.003455
3172,52.867,0.003709
3176,52.933,0.003503
3180,53.0,0.003162
3184,53.067,0.005273
3188,53.133,0.004307
3192,53.2,0.004081
3196,53.267,0.004271
3200,53.333,0.007682
3204,53.4,0.00337
3208,53.467,0.003299
3212,53.533,0.003845
3216,53.6,0.00474
3220,53.667,0.004383
3224,53.733,0.005481
3228,53.8,0.003267
3232,53.867,0.003197
3236,53.933,0.004213
3240,54.0,0.00755
3244,54.067,0.004688
3248,54.133,0.004179
3252,54.2,0.004026
3256,54.267,0.00364
3260,54.333,0.003931
3264,54.4,0.004548
3268,54.467,0.005164
3272,54.533,0.004593
3276,54.6,0.005699
3280,54.667,0.00938
3284,54.733,0.006498
3288,54.8,0.0059
3292,54.867,0.005009
3296,54.933,0.004103
3300,55.0,0.003234
3304,55.067,0.004618
3308,55.133,0.003584
3312,55.2,0.003889
3316,55.267,0.004385
3320,55.333,0.007618
3324,55.4,0.003944
3328,55.467,0.004072
3332,55.533,0.003545
3336,55.6,0.003225
3340,55.667,0.002581
3344,55.733,0.009042
3348,55.8,0.00183
3352,55.867,0.001681
3356,55.933,0.001944
3360,56.0,0.005027
3364,56.067,0.005545
3368,56.133,0.001128
3372,56.2,0.001215
3376,56.267,0.001796
3380,56.333,0.001065
3384,56.4,0.001387
3388,56.467,0.004026
3392,56.533,0.001504
3396,56.6,0.00163
3400,56.667,0.006128
3404,56.733,0.00299
3408,56.8,0.000571
3412,56.867,0.001317
3416,56.933,0.002125
3420,57.0,0.002469
3424,57.067,0.002108
3428,57.133,0.0022
3432,57.2,0.002276
3436,57.267,0.002015
3440,57.333,0.007088
3444,57.4,0.002601
3448,57.467,0.002235
3452,57.533,0.001793
3456,57.6,0.001876
3460,57.667,0.001837
3464,57.733,0.001501
3468,57.8,0.001671
3472,57.867,0.001734
3476,57.933,0.001646
3480,58.0,0.00637
3484,58.067,0.003293
3488,58.133,0.001544
3492,58.2,0.001966
3496,58.267,0.002171
3500,58.333,0.003296
3504,58.4,0.003193
3508,58.467,0.002675
3512,58.533,0.003227
3516,58.6,0.00425
3520,58.667,0.009024
3524,58.733,0.004123
3528,58.8,0.004263
3532,58.867,0.004321
3536,58.933,0.00429
3540,59.0,0.003732
3544,59.067,0.003538
3548,59.133,0.003415
3552,59.2,0.003516
3556,59.267,0.003677
3560,59.333,0.008032
3564,59.4,0.003732
3568,59.467,0.003029
3572,59.533,0.003051
3576,59.6,0.003213
3580,59.667,0.003136
3584,59.733,0.003268
3588,59.8,0.002956
3592,59.867,0.003199
3596,59.933,0.003057
3600,60.0,0.007322
3604,60.067,0.001966
3608,60.133,0.002672
3612,60.2,0.002486
3616,60.267,0.002799
3620,60.333,0.002461
3624,60.4,0.002735
3628,60.467,0.00274
3632,60.533,0.002873
3636,60.6,0.00197
3640,60.667,0.006459
3644,60.733,0.00278
3648,60.8,0.008974
3652,60.867,0.002686
3656,60.933,0.002778
3660,61.0,0.002301
3664,61.067,0.002605
3668,61.133,0.004049
3672,61.2,0.002193
3676,61.267,0.002107
3680,61.333,0.005971
3684,61.4,0.006143
3688,61.467,0.002262
3692,61.533,0.001903
3696,61.6,0.001963
3700,61.667,0.002236
3704,61.733,0.002497
3708,61.8,0.002729
3712,61.867,0.003395
3716,61.933,0.002453
3720,62.0,0.006333
3724,62.067,0.005278
3728,62.133,0.001684
3732,62.2,0.002611
3736,62.267,0.002984
3740,62.333,0.00315
3744,62.4,0.002899
3748,62.467,0.002392
3752,62.533,0.002166
3756,62.6,0.001459
3760,62.667,0.007105
3764,62.733,0.003016
3768,62.8,0.002311
3772,62.867,0.00212
3776,62.933,0.002241
3780,63.0,0.002371
3784,63.067,0.00223
3788,63.133,0.002164
3792,63.2,0.002116
3796,63.267,0.001694
3800,63.333,0.006679
3804,63.4,0.004226
3808,63.467,0.00179
3812,63.533,0.001902
3816,63.6,0.001529
3820,63.667,0.002057
3824,63.733,0.002514
3828,63.8,0.001786
3832,63.867,0.001611
3836,63.933,0.001376
3840,64.0,0.006714
3844,64.067,0.004628
3848,64.133,0.003315
3852,64.2,0.003931
3856,64.267,0.004593
3860,64.333,0.004855
3864,64.4,0.005152
3868,64.467,0.006541
3872,64.533,0.007173
3876,64.6,0.005255
3880,64.667,0.008338
3884,64.733,0.002996
3888,64.8,0.004338
3892,64.867,0.005919
3896,64.933,0.00805
3900,65.0,0.007815
3904,65.067,0.009929
3908,65.133,0.006583
3912,65.2,0.006228
3916,65.267,0.006758
3920,65.333,0.008458
3924,65.4,0.006653
3928,65.467,0.005679
3932,65.533,0.005389
3936,65.6,0.004787
3940,65.667,0.003716
3944,65.733,0.003375
3948,65.8,0.003212
3952,65.867,0.009939
3956,65.933,0.0021
3960,66.0,0.004932
3964,66.067,0.006008
3968,66.133,0.002372
3972,66.2,0.002462
3976,66.267,0.002772
3980,66.333,0.003313
3984,66.4,0.003399
3988,66.467,0.004587
3992,66.533,0.002159
3996,66.6,0.002414
4000,66.667,0.007694
4004,66.733,0.002305
4008,66.8,0.002606
4012,66.867,0.002977
4016,66.933,0.003504
4020,67.0,0.003519
4024,67.067,0.004498
4028,67.133,0.003613
4032,67.2,0.00409
4036,67.267,0.004008
4040,67.333,0.008219
4044,67.4,0.004629
4048,67.467,0.005511
4052,67.533,0.004644
4056,67.6,0.004525
4060,67.667,0.006083
4064,67.733,0.007533
4068,67.8,0.008245
4072,67.867,0.009386
4076,67.933,0.009312
4080,68.0,0.012261
4084,68.067,0.008441
4088,68.133,0.008057
4092,68.2,0.00794
4096,68.267,0.006142
4100,68.333,0.004724
4104,68.4,0.005061
4108,68.467,0.004455
4112,68.533,0.005191
4116,68.6,0.004937
4120,68.667,0.007795
4124,68.733,0.004434
4128,68.8,0.005016
4132,68.867,0.00487
4136,68.933,0.005158
4140,69.0,0.005667
4144,69.067,0.006181
4148,69.133,0.006136
4152,69.2,0.006006
4156,69.267,0.006081
4160,69.333,0.008382
4164,69.4,0.006036
4168,69.467,0.006795
4172,69.533,0.006779
4176,69.6,0.006315
4180,69.667,0.005863
4184,69.733,0.005342
4188,69.8,0.004464
4192,69.867,0.004621
4196,69.933,0.004479
4200,70.0,0.008297
4204,70.067,0.006645
4208,70.133,0.00534
4212,70.2,0.003929
4216,70.267,0.004763
4220,70.333,0.005544
4224,70.4,0.006601
4228,70.467,0.005732
4232,70.533,0.006265
4236,70.6,0.003995
4240,70.667,0.006117
4244,70.733,0.002327
4248,70.8,0.004548
4252,70.867,0.003181
4256,70.933,0.009362
4260,71.0,0.002762
4264,71.067,0.003817
4268,71.133,0.00351
4272,71.2,0.003256
4276,71.267,0.003452
4280,71.333,0.007501
4284,71.4,0.007002
4288,71.467,0.003591
4292,71.533,0.003381
4296,71.6,0.003787
4300,71.667,0.003609
4304,71.733,0.003643
4308,71.8,0.004051
4312,71.867,0.003486
4316,71.933,0.00394
4320,72.0,0.00917
4324,72.067,0.002884
4328,72.133,0.003185
4332,72.2,0.003476
4336,72.267,0.003504
4340,72.333,0.002892
4344,72.4,0.003667
4348,72.467,0.003424
4352,72.533,0.003087
4356,72.6,0.001961
4360,72.667,0.00693
4364,72.733,0.001501
4368,72.8,0.001821
4372,72.867,0.001235
4376,72.933,0.001709
4380,73.0,0.001375
4384,73.067,0.002589
4388,73.133,0.000759
4392,73.2,0.001292
4396,73.267,0.001298
4400,73.333,0.006419
4404,73.4,0.00276
4408,73.467,0.001674
4412,73.533,0.00127
4416,73.6,0.001513
4420,73.667,0.001215
4424,73.733,0.001548
4428,73.8,0.001097
4432,73.867,0.001012
4436,73.933,0.000982
4440,74.0,0.005925
4444,74.067,0.004597
4448,74.133,0.001257
4452,74.2,0.002811
4456,74.267,0.002261
4460,74.333,0.002899
4464,74.4,0.002473
4468,74.467,0.002134
4472,74.533,0.003712
4476,74.6,0.003859
4480,74.667,0.008944
4484,74.733,0.003929
4488,74.8,0.005116
4492,74.867,0.005139
4496,74.933,0.004957
4500,75.0,0.00501
4504,75.067,0.004436
4508,75.133,0.003266
4512,75.2,0.002814
4516,75.267,0.003356
4520,75.333,0.006849
4524,75.4,0.00235
4528,75.467,0.00304
4532,75.533,0.002786
4536,75.6,0.002803
4540,75.667,0.003053
4544,75.733,0.00314
4548,75.8,0.002626
4552,75.867,0.003031
4556,75.933,0.002675
4560,76.0,0.010381
4564,76.067,0.002179
4568,76.133,0.002241
4572,76.2,0.002814
4576,76.267,0.002684
4580,76.333,0.002849
4584,76.4,0.005391
4588,76.467,0.004824
4592,76.533,0.002507
4596,76.6,0.00277
4600,76.667,0.005137
4604,76.733,0.006673
4608,76.8,0.001854
4612,76.867,0.001951
4616,76.933,0.002992
4620,77.0,0.004297
4624,77.067,0.003288
4628,77.133,0.002971
4632,77.2,0.002169
4636,77.267,0.002136
4640,77.333,0.007871
4644,77.4,0.002558
4648,77.467,0.003646
4652,77.533,0.003237
4656,77.6,0.003294
4660,77.667,0.002454
4664,77.733,0.0031
4668,77.8,0.002609
4672,77.867,0.00269
4676,77.933,0.001858
4680,78.0,0.006782
4684,78.067,0.003831
4688,78.133,0.002912
4692,78.2,0.003305
4696,78.267,0.002778
4700,78.333,0.002838
4704,78.4,0.002882
4708,78.467,0.002399
4712,78.533,0.002515
4716,78.6,0.002347
4720,78.667,0.007808
4724,78.733,0.002655
4728,78.8,0.001818
4732,78.867,0.002045
4736,78.933,0.002767
4740,79.0,0.002131
