frame,timestamp,motion
1120,18.685,0.000681
1124,18.752,0.001778
1128,18.819,0.001319
1132,18.886,0.001087
1136,18.952,0.000977
1140,19.019,0.001513
1144,19.086,0.000741
1148,19.152,0.000774
1152,19.219,0.001919
1156,19.286,0.001054
1160,19.353,0.001033
1164,19.419,0.001177
1168,19.486,0.003827
1172,19.553,0.00162
1176,19.62,0.001212
1180,19.686,0.003946
1184,19.753,0.00205
1188,19.82,0.001712
1192,19.886,0.000843
1196,19.953,0.002681
1200,20.02,0.002788
1204,20.087,0.000865
1208,20.153,0.001043
1212,20.22,0.001965
1216,20.287,0.009385
1220,20.354,0.000553
1224,20.42,0.001861
1228,20.487,0.002467
1232,20.554,0.001446
1236,20.621,0.00083
1240,20.687,0.000928
1244,20.754,0.000987
1248,20.821,0.000794
1252,20.887,0.000575
1256,20.954,0.000579
1260,21.021,0.001853
1264,21.088,0.000659
1268,21.154,0.000785
1272,21.221,0.001261
1276,21.288,0.001144
1280,21.355,0.001075
1284,21.421,0.001318
1288,21.488,0.001171
1292,21.555,0.002452
1296,21.622,0.00072
1300,21.688,0.000585
1304,21.755,0.000714
1308,21.822,0.000925
1312,21.888,0.000978
1316,21.955,0.000961
1320,22.022,0.001566
1324,22.089,0.000536
1328,22.155,0.000795
1332,22.222,0.000709
1336,22.289,0.001129
1340,22.356,0.000855
1344,22.422,0.000716
1348,22.489,0.001115
1352,22.556,0.002939
1356,22.623,0.001403
1360,22.689,0.000738
1364,22.756,0.000576
1368,22.823,0.000382
1372,22.889,0.000304
1376,22.956,0.000347
1380,23.023,0.001008
1384,23.09,0.00054
1388,23.156,0.000858
1392,23.223,0.000783
1396,23.29,0.000696
1400,23.357,0.000398
1404,23.423,0.000675
1408,23.49,0.000815
1412,23.557,0.002876
1416,23.624,0.001703
1420,23.69,0.001296
1424,23.757,0.001799
1428,23.824,0.003078
1432,23.89,0.002499
1436,23.957,0.002693
1440,24.024,0.004551
1444,24.091,0.004051
1448,24.157,0.003218
1452,24.224,0.002943
1456,24.291,0.003724
1460,24.358,0.003816
1464,24.424,0.004812
1468,24.491,0.005338
1472,24.558,0.005633
1476,24.625,0.003686
1480,24.691,0.004883
1484,24.758,0.007387
1488,24.825,0.009738
1492,24.891,0.010332
1496,24.958,0.010426
1500,25.025,0.007753
1504,25.092,0.005935
1508,25.158,0.008111
1512,25.225,0.009509
1516,25.292,0.007849
1520,25.359,0.013154
1524,25.425,0.00471
1528,25.492,0.004281
1532,25.559,0.003746
1536,25.626,0.003187
1540,25.692,0.003235
1544,25.759,0.003891
1548,25.826,0.003647
1552,25.892,0.004055
1556,25.959,0.003308
1560,26.026,0.004075
1564,26.093,0.003017
1568,26.159,0.002507
1572,26.226,0.002304
1576,26.293,0.002203
1580,26.36,0.003381
1584,26.426,0.001828
1588,26.493,0.001558
1592,26.56,0.002382
1596,26.627,0.000979
1600,26.693,0.001056
1604,26.76,0.000939
1608,26.827,0.000721
1612,26.893,0.001263
1616,26.96,0.001289
1620,27.027,0.002667
1624,27.094,0.001775
1628,27.16,0.001569
1632,27.227,0.001805
1636,27.294,0.002016
1640,27.361,0.001198
1644,27.427,0.001049
1648,27.494,0.000977
1652,27.561,0.001726
1656,27.628,0.000788
1660,27.694,0.000901
1664,27.761,0.001462
1668,27.828,0.00123
1672,27.894,0.001212
1676,27.961,0.00167
1680,28.028,0.002345
1684,28.095,0.001158
1688,28.161,0.001218
1692,28.228,0.001205
1696,28.295,0.001129
1700,28.362,0.001125
1704,28.428,0.001048
1708,28.495,0.001046
1712,28.562,0.002658
1716,28.629,0.001694
1720,28.695,0.001903
1724,28.762,0.001564
1728,28.829,0.001368
1732,28.895,0.001305
1736,28.962,0.001238
1740,29.029,0.001786
1744,29.096,0.001333
1748,29.162,0.001265
1752,29.229,0.001511
1756,29.296,0.001087
1760,29.363,0.002611
1764,29.429,0.001613
1768,29.496,0.002164
1772,29.563,0.0047
1776,29.63,0.001369
1780,29.696,0.001359
1784,29.763,0.00204
1788,29.83,0.003749
1792,29.896,0.004089
1796,29.963,0.004123
1800,30.03,0.005722
1804,30.097,0.005957
1808,30.163,0.005703
1812,30.23,0.005405
1816,30.297,0.004958
1820,30.364,0.004258
1824,30.43,0.01225
1828,30.497,0.005456
1832,30.564,0.005889
1836,30.631,0.006271
1840,30.697,0.008245
1844,30.764,0.00921
1848,30.831,0.009334
1852,30.897,0.009742
1856,30.964,0.01065
1860,31.031,0.009716
1864,31.098,0.007308
1868,31.164,0.007432
1872,31.231,0.006849
1876,31.298,0.006439
1880,31.365,0.007171
1884,31.431,0.009775
1888,31.498,0.009842
1892,31.565,0.010256
1896,31.632,0.009951
1900,31.698,0.011272
1904,31.765,0.011611
1908,31.832,0.011149
1912,31.898,0.015108
1916,31.965,0.016313
1920,32.032,0.018066
1924,32.099,0.016373
1928,32.165,0.029652
1932,32.232,0.011964
1936,32.299,0.010729
1940,32.366,0.015108
1944,32.432,0.015063
1948,32.499,0.016186
1952,32.566,0.023
1956,32.633,0.027713
1960,32.699,0.048328
1964,32.766,0.036689
1968,32.833,0.036531
1972,32.899,0.044409
1976,32.966,0.048917
1980,33.033,0.05069
1984,33.1,0.052887
1988,33.166,0.067153
1992,33.233,0.072217
1996,33.3,0.067299
2000,33.367,0.028804
2004,33.433,0.027896
2008,33.5,0.035519
2012,33.567,0.04672
2016,33.634,0.080251
2020,33.7,0.081706
2024,33.767,0.022074
2028,33.834,0.012465
2032,33.9,0.011582
2036,33.967,0.010103
2040,34.034,0.011847
2044,34.101,0.003453
2048,34.167,0.005688
2052,34.234,0.003516
2056,34.301,0.004852
2060,34.368,0.003765
2064,34.434,0.003176
2068,34.501,0.004111
2072,34.568,0.004786
2076,34.635,0.00281
2080,34.701,0.001495
2084,34.768,0.00235
2088,34.835,0.002692
2092,34.901,0.00294
2096,34.968,0.003764
2100,35.035,0.006497
2104,35.102,0.001083
2108,35.168,0.000902
2112,35.235,0.004415
2116,35.302,0.030153
2120,35.369,0.048016
2124,35.435,0.032631
2128,35.502,0.024658
2132,35.569,0.014362
2136,35.636,0.012921
2140,35.702,0.013555
2144,35.769,0.015429
2148,35.836,0.015833
2152,35.902,0.017734
2156,35.969,0.017425
2160,36.036,0.022455
2164,36.103,0.045047
2168,36.169,0.041498
2172,36.236,0.040897
2176,36.303,0.043014
2180,36.37,0.043817
2184,36.436,0.043057
2188,36.503,0.038191
2192,36.57,0.033427
2196,36.637,0.023626
2200,36.703,0.019054
2204,36.77,0.016117
2208,36.837,0.031675
2212,36.903,0.036648
2216,36.97,0.013802
2220,37.037,0.014401
2224,37.104,0.01077
2228,37.17,0.023969
2232,37.237,0.011654
2236,37.304,0.009491
2240,37.371,0.010725
2244,37.437,0.02109
2248,37.504,0.010137
2252,37.571,0.010887
2256,37.638,0.007247
2260,37.704,0.007108
2264,37.771,0.008201
2268,37.838,0.011284
2272,37.904,0.010692
2276,37.971,0.009349
2280,38.038,0.011245
2284,38.105,0.007103
2288,38.171,0.006097
2292,38.238,0.006295
2296,38.305,0.007722
2300,38.372,0.007868
2304,38.438,0.007688
2308,38.505,0.008379
2312,38.572,0.008706
2316,38.639,0.005895
2320,38.705,0.00537
2324,38.772,0.004914
2328,38.839,0.006832
2332,38.905,0.00309
2336,38.972,0.003846
2340,39.039,0.00509
2344,39.106,0.003858
2348,39.172,0.003828
2352,39.239,0.004302
2356,39.306,0.005038
2360,39.373,0.005588
2364,39.439,0.005637
2368,39.506,0.005796
2372,39.573,0.005016
2376,39.64,0.003177
2380,39.706,0.003614
2384,39.773,0.003932
2388,39.84,0.004589
2392,39.906,0.004184
2396,39.973,0.004581
2400,40.04,0.005774
2404,40.107,0.004201
2408,40.173,0.003137
2412,40.24,0.003106
2416,40.307,0.002459
2420,40.374,0.002789
2424,40.44,0.003167
2428,40.507,0.003828
2432,40.574,0.012753
2436,40.641,0.004681
2440,40.707,0.004514
2444,40.774,0.004248
2448,40.841,0.004728
2452,40.907,0.00464
2456,40.974,0.004812
2460,41.041,0.007045
2464,41.108,0.006569
2468,41.174,0.004909
2472,41.241,0.005147
2476,41.308,0.006612
2480,41.375,0.006016
2484,41.441,0.004774
2488,41.508,0.005899
2492,41.575,0.006085
2496,41.642,0.003025
2500,41.708,0.004215
2504,41.775,0.0028
2508,41.842,0.002295
2512,41.908,0.002633
2516,41.975,0.002366
2520,42.042,0.003312
2524,42.109,0.001632
2528,42.175,0.001565
2532,42.242,0.003094
2536,42.309,0.001762
2540,42.376,0.001397
2544,42.442,0.001331
2548,42.509,0.002563
2552,42.576,0.001834
2556,42.643,0.000877
2560,42.709,0.001913
2564,42.776,0.001176
2568,42.843,0.001769
2572,42.909,0.001994
2576,42.976,0.003112
2580,43.043,0.002187
2584,43.11,0.00173
2588,43.176,0.002145
2592,43.243,0.001517
2596,43.31,0.001085
2600,43.377,0.001257
2604,43.443,0.002392
2608,43.51,0.001454
2612,43.577,0.001915
2616,43.644,0.001945
2620,43.71,0.001467
2624,43.777,0.000993
2628,43.844,0.000731
2632,43.91,0.001181
2636,43.977,0.000744
2640,44.044,0.000798
2644,44.111,0.000689
2648,44.177,0.000459
2652,44.244,0.000417
2656,44.311,0.000709
2660,44.378,0.000843
2664,44.444,0.000852
2668,44.511,0.000905
2672,44.578,0.001851
2676,44.645,0.001341
2680,44.711,0.001653
2684,44.778,0.001741
2688,44.845,0.001641
2692,44.911,0.000918
2696,44.978,0.000902
2700,45.045,0.001794
2704,45.112,0.001493
2708,45.178,0.001906
2712,45.245,0.00269
2716,45.312,0.003489
2720,45.379,0.002047
2724,45.445,0.002236
2728,45.512,0.002648
2732,45.579,0.002988
2736,45.646,0.010203
2740,45.712,0.002998
2744,45.779,0.00183
2748,45.846,0.001875
2752,45.912,0.002115
2756,45.979,0.001748
2760,46.046,0.002529
2764,46.113,0.001554
2768,46.179,0.001237
2772,46.246,0.000858
2776,46.313,0.00073
2780,46.38,0.001892
2784,46.446,0.000969
2788,46.513,0.001075
2792,46.58,0.00199
2796,46.647,0.000762
2800,46.713,0.000644
2804,46.78,0.000873
2808,46.847,0.002984
2812,46.913,0.001392
2816,46.98,0.001195
2820,47.047,0.00216
2824,47.114,0.002415
2828,47.18,0.001302
2832,47.247,0.000983
2836,47.314,0.001486
2840,47.381,0.001372
2844,47.447,0.001465
2848,47.514,0.001543
2852,47.581,0.002295
2856,47.648,0.001125
2860,47.714,0.001128
2864,47.781,0.001908
2868,47.848,0.001597
2872,47.914,0.001715
2876,47.981,0.002008
2880,48.048,0.003125
2884,48.115,0.002113
2888,48.181,0.002165
2892,48.248,0.002672
2896,48.315,0.002029
2900,48.382,0.00203
2904,48.448,0.002686
2908,48.515,0.003075
2912,48.582,0.003613
2916,48.649,0.002435
2920,48.715,0.002636
2924,48.782,0.002938
2928,48.849,0.002585
2932,48.915,0.003639
2936,48.982,0.005365
2940,49.049,0.005126
2944,49.116,0.003089
2948,49.182,0.002652
2952,49.249,0.002069
2956,49.316,0.001651
2960,49.383,0.001511
2964,49.449,0.001848
2968,49.516,0.002284
2972,49.583,0.002921
2976,49.65,0.002306
2980,49.716,0.002142
2984,49.783,0.002134
2988,49.85,0.00191
2992,49.916,0.001919
2996,49.983,0.001364
3000,50.05,0.002144
3004,50.117,0.001401
3008,50.183,0.001561
3012,50.25,0.001171
3016,50.317,0.001313
3020,50.384,0.001677
3024,50.45,0.001387
3028,50.517,0.000984
3032,50.584,0.001136
3036,50.651,0.001183
3040,50.717,0.008748
3044,50.784,0.001267
3048,50.851,0.001134
3052,50.917,0.00126
3056,50.984,0.000968
3060,51.051,0.000878
3064,51.118,0.000841
3068,51.184,0.000975
3072,51.251,0.001028
3076,51.318,0.001054
3080,51.385,0.001131
3084,51.451,0.000897
3088,51.518,0.001345
3092,51.585,0.002051
3096,51.652,0.001987
3100,51.718,0.00217
3104,51.785,0.00172
3108,51.852,0.001189
3112,51.918,0.001049
3116,51.985,0.001194
3120,52.052,0.002354
3124,52.119,0.002277
3128,52.185,0.002952
3132,52.252,0.002155
3136,52.319,0.001887
3140,52.386,0.00187
3144,52.452,0.001225
3148,52.519,0.001378
3152,52.586,0.002228
3156,52.653,0.001845
3160,52.719,0.001356
3164,52.786,0.001414
3168,52.853,0.001731
3172,52.919,0.001762
3176,52.986,0.001326
3180,53.053,0.001705
3184,53.12,0.002224
3188,53.186,0.001185
3192,53.253,0.00092
3196,53.32,0.001727
3200,53.387,0.001227
3204,53.453,0.001187
3208,53.52,0.0015
3212,53.587,0.002852
3216,53.654,0.00083
3220,53.72,0.001235
3224,53.787,0.001799
3228,53.854,0.00141
3232,53.92,0.000989
3236,53.987,0.001729
3240,54.054,0.002084
3244,54.121,0.002153
3248,54.187,0.00154
3252,54.254,0.003356
3256,54.321,0.000997
3260,54.388,0.001022
3264,54.454,0.00144
3268,54.521,0.00173
3272,54.588,0.000716
3276,54.655,0.000728
3280,54.721,0.0011
3284,54.788,0.000988
3288,54.855,0.001204
3292,54.921,0.002802
3296,54.988,0.001777
3300,55.055,0.002831
3304,55.122,0.002556
3308,55.188,0.003161
3312,55.255,0.002949
3316,55.322,0.002557
3320,55.389,0.002269
3324,55.455,0.003229
3328,55.522,0.001568
3332,55.589,0.001959
3336,55.656,0.001145
3340,55.722,0.000904
3344,55.789,0.008856
3348,55.856,0.001248
3352,55.922,0.001653
3356,55.989,0.003766
3360,56.056,0.004612
3364,56.123,0.00288
3368,56.189,0.002581
3372,56.256,0.002451
3376,56.323,0.00276
3380,56.39,0.002331
3384,56.456,0.002149
3388,56.523,0.0023
3392,56.59,0.002949
3396,56.657,0.001797
3400,56.723,0.002078
3404,56.79,0.001925
3408,56.857,0.00099
3412,56.923,0.001365
3416,56.99,0.002069
3420,57.057,0.001653
3424,57.124,0.001392
3428,57.19,0.001785
3432,57.257,0.001486
3436,57.324,0.000729
3440,57.391,0.000611
3444,57.457,0.001571
3448,57.524,0.001316
3452,57.591,0.001679
3456,57.658,0.001116
3460,57.724,0.000868
3464,57.791,0.001179
3468,57.858,0.000998
3472,57.924,0.001213
3476,57.991,0.000482
3480,58.058,0.001971
3484,58.125,0.001262
3488,58.191,0.001553
3492,58.258,0.000925
3496,58.325,0.000789
3500,58.392,0.001937
3504,58.458,0.000864
3508,58.525,0.000858
3512,58.592,0.001901
3516,58.658,0.001599
3520,58.725,0.001107
3524,58.792,0.000625
3528,58.859,0.000726
3532,58.925,0.000544
3536,58.992,0.000778
3540,59.059,0.00144
3544,59.126,0.000428
3548,59.192,0.0004
3552,59.259,0.000656
3556,59.326,0.001592
3560,59.393,0.00089
3564,59.459,0.000689
3568,59.526,0.00076
3572,59.593,0.001482
3576,59.659,0.000394
3580,59.726,0.000315
3584,59.793,0.000334
3588,59.86,0.000234
3592,59.926,0.000396
3596,59.993,0.000414
3600,60.06,0.00081
3604,60.127,0.000366
3608,60.193,0.000372
3612,60.26,0.000285
3616,60.327,0.000673
3620,60.394,0.000805
3624,60.46,0.000611
3628,60.527,0.001307
3632,60.594,0.0012
3636,60.66,0.000522
3640,60.727,0.000428
3644,60.794,0.000286
3648,60.861,0.008315
3652,60.927,0.000567
3656,60.994,0.000179
3660,61.061,0.000113
3664,61.128,0.000245
3668,61.194,0.000194
3672,61.261,0.000115
3676,61.328,0.00013
3680,61.395,0.000111
3684,61.461,6.1e-05
3688,61.528,9.5e-05
3692,61.595,0.001703
3696,61.661,0.002249
3700,61.728,0.000987
3704,61.795,0.001939
3708,61.862,0.002484
3712,61.928,0.001582
3716,61.995,0.001724
3720,62.062,0.00239
3724,62.129,0.00127
3728,62.195,0.001193
3732,62.262,0.001605
3736,62.329,0.000956
3740,62.396,0.001306
3744,62.462,0.001666
3748,62.529,0.0037
3752,62.596,0.002982
3756,62.662,0.003563
3760,62.729,0.00338
3764,62.796,0.003567
3768,62.863,0.003457
3772,62.929,0.003388
3776,62.996,0.003897
3780,63.063,0.00477
3784,63.13,0.004009
3788,63.196,0.004908
3792,63.263,0.005804
3796,63.33,0.004692
3800,63.397,0.00468
3804,63.463,0.004382
3808,63.53,0.006384
3812,63.597,0.010703
3816,63.663,0.008728
3820,63.73,0.009396
3824,63.797,0.00672
3828,63.864,0.007415
3832,63.93,0.009405
3836,63.997,0.010092
3840,64.064,0.011734
3844,64.131,0.007558
3848,64.197,0.007064
3852,64.264,0.005286
3856,64.331,0.003084
3860,64.398,0.004404
3864,64.464,0.004009
3868,64.531,0.004014
3872,64.598,0.005745
3876,64.664,0.003995
3880,64.731,0.003102
3884,64.798,0.002913
3888,64.865,0.002951
3892,64.931,0.002536
3896,64.998,0.002573
3900,65.065,0.002891
3904,65.132,0.002164
3908,65.198,0.00179
3912,65.265,0.001719
3916,65.332,0.001685
3920,65.399,0.001472
3924,65.465,0.001194
3928,65.532,0.001472
3932,65.599,0.002558
3936,65.665,0.001189
3940,65.732,0.001078
3944,65.799,0.001002
3948,65.866,0.000953
3952,65.932,0.008266
3956,65.999,0.001115
3960,66.066,0.000861
3964,66.133,0.000678
3968,66.199,0.000772
3972,66.266,0.00071
3976,66.333,0.000809
3980,66.4,0.001173
3984,66.466,0.000928
3988,66.533,0.000859
3992,66.6,0.001292
3996,66.666,0.000812
4000,66.733,0.000481
4004,66.8,0.000465
4008,66.867,0.000778
4012,66.933,0.000807
4016,67.0,0.000816
4020,67.067,0.002473
4024,67.134,0.000596
4028,67.2,0.000698
4032,67.267,0.001167
4036,67.334,0.002039
4040,67.401,0.000741
4044,67.467,0.000642
4048,67.534,0.000596
4052,67.601,0.001207
4056,67.667,0.000698
4060,67.734,0.000464
4064,67.801,0.001532
4068,67.868,0.001257
4072,67.934,0.000919
4076,68.001,0.001742
4080,68.068,0.001734
4084,68.135,0.001093
4088,68.201,0.001031
4092,68.268,0.001372
4096,68.335,0.00084
4100,68.402,0.001441
4104,68.468,0.001368
4108,68.535,0.001431
4112,68.602,0.002449
4116,68.668,0.000692
4120,68.735,0.000487
4124,68.802,0.000603
4128,68.869,0.000515
4132,68.935,0.000276
4136,69.002,0.000812
4140,69.069,0.002367
4144,69.136,0.000354
4148,69.202,0.000371
4152,69.269,0.000377
4156,69.336,0.000367
4160,69.403,0.000814
4164,69.469,0.001465
4168,69.536,0.001359
4172,69.603,0.001056
4176,69.669,0.000528
4180,69.736,0.000798
4184,69.803,0.000875
4188,69.87,0.00079
4192,69.936,0.000634
4196,70.003,0.000533
4200,70.07,0.001433
4204,70.137,0.000757
4208,70.203,0.001356
4212,70.27,0.000882
4216,70.337,0.000871
4220,70.404,0.001329
4224,70.47,0.001992
4228,70.537,0.001265
4232,70.604,0.001587
4236,70.67,0.000998
4240,70.737,0.001153
4244,70.804,0.001366
4248,70.871,0.002164
4252,70.937,0.000758
4256,71.004,0.007875
4260,71.071,0.001056
4264,71.138,0.000726
4268,71.204,0.000973
4272,71.271,0.001287
4276,71.338,0.001784
4280,71.405,0.002478
4284,71.471,0.003445
4288,71.538,0.004587
4292,71.605,0.007348
4296,71.671,0.00504
4300,71.738,0.004655
4304,71.805,0.004002
4308,71.872,0.003306
4312,71.938,0.003871
4316,72.005,0.004625
4320,72.072,0.00631
4324,72.139,0.005539
4328,72.205,0.005367
4332,72.272,0.004983
4336,72.339,0.004407
4340,72.406,0.003995
4344,72.472,0.005649
4348,72.539,0.005047
4352,72.606,0.005924
4356,72.672,0.005185
4360,72.739,0.005268
4364,72.806,0.005664
4368,72.873,0.005403
4372,72.939,0.005549
4376,73.006,0.005029
4380,73.073,0.005992
4384,73.14,0.00484
4388,73.206,0.003849
4392,73.273,0.00313
4396,73.34,0.003314
4400,73.407,0.004786
4404,73.473,0.00309
4408,73.54,0.00311
4412,73.607,0.003801
4416,73.673,0.002956
4420,73.74,0.00259
4424,73.807,0.00288
4428,73.874,0.003711
4432,73.94,0.003424
4436,74.007,0.003015
4440,74.074,0.004067
4444,74.141,0.003393
4448,74.207,0.003482
4452,74.274,0.003487
4456,74.341,0.003836
4460,74.408,0.003725
4464,74.474,0.003705
4468,74.541,0.004051
4472,74.608,0.004295
4476,74.674,0.004304
4480,74.741,0.004902
4484,74.808,0.00516
4488,74.875,0.004913
4492,74.941,0.005144
4496,75.008,0.005158
4500,75.075,0.0039
4504,75.142,0.002212
4508,75.208,0.00276
4512,75.275,0.003566
4516,75.342,0.003621
4520,75.409,0.003847
4524,75.475,0.003953
4528,75.542,0.003687
4532,75.609,0.005389
4536,75.675,0.003946
4540,75.742,0.004354
4544,75.809,0.004174
4548,75.876,0.004267
4552,75.942,0.003804
4556,76.009,0.003426
4560,76.076,0.010873
4564,76.143,0.003021
4568,76.209,0.002383
4572,76.276,0.002605
4576,76.343,0.002395
4580,76.41,0.0027
4584,76.476,0.004022
4588,76.543,0.004292
4592,76.61,0.00522
4596,76.676,0.004933
4600,76.743,0.004331
4604,76.81,0.003938
4608,76.877,0.003588
4612,76.943,0.003299
4616,77.01,0.002985
4620,77.077,0.003349
4624,77.144,0.002883
4628,77.21,0.002227
4632,77.277,0.002222
4636,77.344,0.002325
4640,77.411,0.001985
4644,77.477,0.001867
4648,77.544,0.002002
4652,77.611,0.002319
4656,77.677,0.002036
4660,77.744,0.002227
4664,77.811,0.001731
4668,77.878,0.002901
4672,77.944,0.002023
4676,78.011,0.002441
4680,78.078,0.003511
4684,78.145,0.003149
4688,78.211,0.003835
4692,78.278,0.003012
4696,78.345,0.002563
4700,78.412,0.003286
4704,78.478,0.003886
4708,78.545,0.002692
4712,78.612,0.003078
4716,78.678,0.003863
4720,78.745,0.00308
4724,78.812,0.002531
4728,78.879,0.002573
4732,78.945,0.003346
4736,79.012,0.001966
4740,79.079,0.002164
